DT;ruo;vol;T;C;MinRate;Percentile25;Percentile75;MaxRate;StatusXML;DateUpdate
6/30/23;7,4500;313,8900;30;11;7,25;7,35;7,50;7,70;0;7/3/23
6/29/23;7,4100;419,6700;52;19;6,65;7,29;7,50;7,60;0;6/30/23
6/28/23;7,2600;355,3000;51;23;6,65;7,20;7,40;7,60;0;6/29/23
6/27/23;7,1400;294,9000;44;19;6,80;7,04;7,15;7,25;0;6/28/23
6/26/23;7,1500;231,6000;39;20;6,80;7,15;7,15;7,25;0;6/27/23
6/23/23;7,1300;388,4500;55;23;6,75;7,02;7,15;7,15;0;6/26/23
6/22/23;7,1500;367,9500;58;23;6,75;7,10;7,15;7,25;0;6/23/23
6/21/23;7,2500;413,7800;61;23;6,80;7,15;7,30;7,30;0;6/22/23
6/20/23;7,2200;379,9400;50;20;6,80;7,10;7,25;7,25;0;6/21/23
6/19/23;7,2500;435,3300;54;22;6,80;7,10;7,25;7,25;0;6/20/23
6/16/23;7,3000;464,7400;64;23;6,80;7,25;7,40;7,40;0;6/19/23
6/15/23;7,3500;419,4200;59;21;6,65;7,25;7,40;7,40;0;6/16/23
6/14/23;7,3400;381,6600;52;19;6,85;7,25;7,40;7,40;0;6/15/23
6/13/23;7,4900;362,8100;48;21;6,85;7,35;7,60;7,75;0;6/14/23
6/9/23;7,2800;439,9900;57;20;6,75;7,17;7,30;7,50;0;6/13/23
6/8/23;7,3100;488,1400;65;23;6,75;7,20;7,35;7,50;0;6/9/23
6/7/23;7,3900;523,5000;76;21;6,75;7,25;7,50;7,50;0;6/8/23
6/6/23;7,3200;736,8700;68;20;6,75;7,20;7,30;7,80;0;6/7/23
6/5/23;7,3600;627,0300;61;21;6,75;7,25;7,30;7,80;0;6/6/23
6/2/23;7,3300;774,0200;86;23;6,75;7,25;7,42;7,80;0;6/5/23
6/1/23;7,2700;543,3500;63;23;6,70;7,20;7,25;7,80;0;6/2/23
5/31/23;7,3700;466,4000;64;19;7,00;7,20;7,43;7,80;0;6/1/23
5/30/23;7,3200;321,1600;59;23;6,75;7,25;7,40;7,65;0;5/31/23
5/29/23;7,3000;273,8400;44;20;6,75;7,17;7,40;7,50;0;5/30/23
5/26/23;7,3200;524,3500;91;26;6,70;7,16;7,40;7,40;0;5/29/23
5/25/23;7,2200;410,2800;69;24;6,60;7,10;7,25;7,40;0;5/26/23
5/24/23;7,3100;447,1500;73;24;6,70;7,15;7,40;7,40;0;5/25/23
5/23/23;7,2300;505,8700;70;22;6,70;7,10;7,25;7,25;0;5/24/23
5/22/23;7,3100;559,1600;78;22;6,70;7,15;7,40;7,40;0;5/23/23
5/19/23;7,3000;499,4900;75;22;6,70;7,15;7,40;7,50;0;5/22/23
5/18/23;7,3000;442,3400;70;23;6,70;7,20;7,40;7,65;0;5/19/23
5/17/23;7,2800;474,4800;72;23;6,65;7,20;7,40;7,65;0;5/18/23
5/16/23;7,3800;329,2200;45;19;6,75;7,20;7,50;7,60;0;5/17/23
5/15/23;7,3900;196,7800;33;18;6,65;7,15;7,50;7,50;0;5/16/23
5/12/23;6,8300;435,2300;57;21;6,55;6,70;6,95;7,00;0;5/15/23
5/11/23;6,9500;391,3500;53;21;6,65;6,85;7,00;7,10;0;5/12/23
5/10/23;6,9600;293,3200;42;21;6,65;6,85;7,15;7,30;0;5/11/23
5/5/23;6,9100;283,4000;49;21;6,60;6,80;7,05;7,20;0;5/10/23
5/4/23;7,0000;317,1800;50;22;6,65;6,85;7,05;7,25;0;5/5/23
5/3/23;7,1100;233,8700;52;24;6,65;7,00;7,20;7,25;0;5/4/23
5/2/23;7,4400;620,7000;55;24;6,70;7,21;7,40;7,75;0;5/3/23
4/28/23;7,5300;557,3600;50;19;6,80;7,10;7,50;7,75;0;5/2/23
4/27/23;6,7800;364,4400;60;19;6,60;6,75;6,90;7,10;0;4/28/23
4/26/23;6,8100;336,5300;53;22;6,60;6,75;6,95;7,10;0;4/27/23
4/25/23;6,9700;356,1100;57;21;6,60;6,85;7,00;7,25;0;4/26/23
4/24/23;6,9800;348,9600;58;20;6,60;6,85;7,10;7,25;0;4/25/23
4/21/23;7,2100;347,5300;57;20;6,65;7,00;7,20;7,35;0;4/24/23
4/20/23;7,2600;285,8300;52;19;6,65;7,15;7,30;7,40;0;4/21/23
4/19/23;7,3200;373,4200;63;21;6,70;7,20;7,35;7,50;0;4/20/23
4/18/23;7,4500;383,0600;63;21;6,70;7,30;7,50;7,50;0;4/19/23
4/17/23;7,3800;391,5500;64;21;6,65;7,30;7,40;7,50;0;4/18/23
4/14/23;7,3500;356,3400;67;24;6,70;7,15;7,40;7,50;0;4/17/23
4/13/23;7,1900;370,6600;62;21;6,65;7,10;7,25;7,75;0;4/14/23
4/12/23;7,1800;340,8300;59;21;6,65;7,05;7,25;7,40;0;4/13/23
4/11/23;7,3000;222,5100;41;21;6,65;7,25;7,35;7,55;0;4/12/23
4/10/23;7,0800;358,8700;58;21;6,60;7,00;7,10;7,25;0;4/11/23
4/7/23;7,1400;400,4600;65;21;6,65;7,00;7,25;7,44;0;4/10/23
4/6/23;6,9200;198,4300;34;18;6,60;6,80;7,00;7,25;0;4/7/23
4/5/23;6,9800;157,3600;32;17;6,60;6,75;7,00;7,05;0;4/6/23
4/4/23;6,9800;275,4000;42;19;6,60;6,85;7,00;7,50;0;4/5/23
4/3/23;7,1800;410,4500;56;21;6,60;7,00;7,25;7,35;0;4/4/23
3/31/23;7,2500;362,6000;56;16;7,00;7,15;7,30;7,60;0;4/3/23
3/30/23;7,3400;430,3900;69;18;6,65;7,20;7,50;7,85;0;3/31/23
3/29/23;7,4300;373,0000;58;23;6,65;7,35;7,50;7,85;0;3/30/23
3/28/23;7,3500;215,9900;39;24;6,65;7,10;7,50;7,75;0;3/29/23
3/27/23;7,1100;322,5100;47;19;6,65;7,05;7,19;7,30;0;3/28/23
3/24/23;7,0600;203,1800;37;19;6,65;7,00;7,10;7,50;0;3/27/23
3/23/23;7,1100;337,8400;56;22;6,65;6,94;7,15;7,50;0;3/24/23
3/22/23;7,2700;389,8600;66;23;1,50;7,20;7,30;7,40;0;3/23/23
3/21/23;7,2600;345,1100;57;24;6,65;7,20;7,30;7,40;0;3/22/23
3/20/23;7,2500;411,9700;69;22;6,65;7,20;7,25;7,40;0;3/21/23
3/17/23;7,2800;436,4300;74;25;6,60;7,20;7,40;7,65;0;3/20/23
3/16/23;7,2900;345,2800;63;23;1,50;7,21;7,40;7,50;0;3/17/23
3/15/23;7,2900;408,4000;71;23;6,65;7,25;7,44;7,60;0;3/16/23
3/14/23;7,1400;96,5000;22;17;6,65;7,00;7,25;7,30;0;3/15/23
3/13/23;7,0200;552,2000;80;22;6,60;7,00;7,18;7,30;0;3/14/23
3/10/23;7,3500;500,7000;86;25;6,60;7,20;7,40;7,45;0;3/13/23
3/9/23;7,5900;452,0500;78;25;1,50;7,35;7,75;7,75;0;3/10/23
3/7/23;7,6100;367,4300;56;25;6,70;7,40;7,75;7,75;0;3/9/23
3/6/23;7,6000;420,7400;67;25;6,65;7,45;7,75;7,90;0;3/7/23
3/3/23;7,6500;360,7100;59;24;6,65;7,45;7,75;7,80;0;3/6/23
3/2/23;7,6100;375,7300;62;25;6,65;7,45;7,75;7,75;0;3/3/23
3/1/23;7,6000;354,1200;58;24;3,00;7,45;7,75;7,75;0;3/2/23
2/28/23;7,5100;153,1300;30;19;6,65;7,25;7,60;7,85;0;3/1/23
2/27/23;7,4600;344,2500;53;21;1,50;7,30;7,50;7,75;0;2/28/23
2/22/23;7,4900;440,5000;67;23;6,65;7,30;7,50;7,60;0;2/27/23
2/21/23;7,4000;413,6000;57;24;6,65;7,25;7,45;7,55;0;2/22/23
2/20/23;7,3100;405,0100;62;24;6,60;7,10;7,35;7,50;0;2/21/23
2/17/23;7,2700;521,5000;76;23;6,60;7,10;7,35;7,40;0;2/20/23
2/16/23;7,1800;474,0700;66;23;6,60;7,00;7,25;7,35;0;2/17/23
2/15/23;7,1000;399,8000;60;24;6,60;7,00;7,20;7,40;0;2/16/23
2/14/23;7,2600;385,0100;43;21;1,50;7,15;7,30;7,50;0;2/15/23
2/13/23;6,8300;603,1100;72;24;1,50;6,79;6,90;7,00;0;2/14/23
2/10/23;6,8900;594,2000;75;24;6,60;6,80;6,90;7,00;0;2/13/23
2/9/23;6,8900;596,5000;78;23;6,60;6,80;6,90;7,00;0;2/10/23
2/8/23;6,9000;469,7000;63;23;1,50;6,80;6,94;7,10;0;2/9/23
2/7/23;6,8900;584,7000;70;22;1,50;6,80;6,90;7,00;0;2/8/23
2/6/23;6,9700;587,5000;68;19;6,60;6,90;7,00;7,00;0;2/7/23
2/3/23;7,0000;574,9100;67;19;6,60;6,90;7,00;7,10;0;2/6/23
2/2/23;7,0100;489,5300;62;22;3,00;6,95;7,00;7,10;0;2/3/23
2/1/23;7,0700;466,8900;65;21;6,60;7,00;7,10;7,25;0;2/2/23
1/31/23;7,1100;305,6900;48;20;6,60;6,98;7,20;7,40;0;2/1/23
1/30/23;7,0000;358,5100;52;21;1,50;6,90;7,00;7,25;0;1/31/23
1/27/23;7,0000;603,0300;65;23;1,50;6,85;7,00;7,50;0;1/30/23
1/26/23;6,9700;570,2100;69;23;1,50;6,90;7,00;7,05;0;1/27/23
1/25/23;6,9900;563,5000;58;23;1,50;6,80;7,00;7,50;0;1/26/23
1/24/23;6,9700;592,7700;65;23;1,50;6,80;7,00;7,00;0;1/25/23
1/23/23;6,9900;633,6300;77;24;1,50;6,90;7,00;7,50;0;1/24/23
1/20/23;6,9400;599,9300;73;24;1,50;6,90;7,00;7,40;0;1/23/23
1/19/23;6,9600;471,9600;65;25;1,50;6,90;7,00;7,40;0;1/20/23
1/18/23;6,9900;351,3900;49;21;1,50;6,90;7,05;7,50;0;1/19/23
1/17/23;6,9600;210,4600;25;17;1,50;6,75;7,00;7,40;0;1/18/23
1/16/23;6,8700;328,8000;49;22;1,50;6,75;7,00;7,00;0;1/17/23
1/13/23;6,7500;429,6700;51;22;5,00;6,75;6,80;7,05;0;1/16/23
1/12/23;6,9400;388,3300;53;19;5,00;6,80;7,00;7,00;0;1/13/23
1/11/23;7,0100;466,9500;61;22;5,00;6,90;7,10;7,20;0;1/12/23
1/10/23;7,2100;391,5000;39;18;5,00;7,00;7,45;7,60;0;1/11/23
1/9/23;7,3400;605,1000;58;19;5,00;7,15;7,60;7,65;0;1/10/23
12/29/22;7,3700;814,5700;75;19;1,50;7,25;7,40;8,02;0;12/30/22
12/28/22;7,3600;574,8000;68;20;1,50;7,25;7,40;8,02;0;12/29/22
12/27/22;7,3200;631,0600;79;20;1,50;7,25;7,40;7,85;0;12/28/22
12/26/22;7,3900;669,0000;63;23;1,50;7,25;7,40;7,60;0;12/27/22
12/23/22;7,3500;738,7000;77;21;1,50;7,25;7,40;7,40;0;12/26/22
12/22/22;7,3600;522,7100;56;21;1,50;7,25;7,40;7,50;0;12/23/22
12/21/22;7,4100;398,5500;47;19;1,50;7,25;7,40;7,50;0;12/22/22
12/20/22;7,4200;370,2800;42;21;1,50;7,25;7,50;7,55;0;12/21/22
12/19/22;7,3800;511,8600;56;21;1,50;7,25;7,46;7,65;0;12/20/22
12/16/22;7,4300;424,1000;51;22;1,50;7,25;7,50;7,50;0;12/19/22
12/15/22;7,2400;341,0000;36;21;1,50;7,10;7,35;7,50;0;12/16/22
12/14/22;7,2300;374,5500;38;19;1,50;7,10;7,25;7,35;0;12/15/22
12/13/22;7,2200;394,4900;44;21;1,50;7,00;7,25;7,35;0;12/14/22
12/12/22;7,2400;379,0400;42;20;1,50;7,15;7,25;7,35;0;12/13/22
12/9/22;7,3000;383,9000;53;22;1,50;7,15;7,35;7,75;0;12/12/22
12/8/22;7,2800;443,9000;53;23;1,50;7,10;7,35;7,35;0;12/9/22
12/7/22;7,2600;340,4000;45;21;1,50;7,00;7,35;7,35;0;12/8/22
12/6/22;7,2100;462,3500;62;20;1,50;7,15;7,25;7,55;0;12/7/22
12/5/22;7,2900;610,3500;73;22;1,50;7,10;7,35;7,55;0;12/6/22
12/2/22;7,4200;652,0700;77;21;1,50;7,25;7,50;7,50;0;12/5/22
12/1/22;7,2200;434,7000;55;20;1,50;7,00;7,25;7,60;0;12/2/22
11/30/22;7,1800;381,5000;50;16;6,60;6,95;7,25;7,25;0;12/1/22
11/29/22;7,1400;571,4000;75;19;1,50;6,95;7,25;7,35;0;11/30/22
11/28/22;7,0600;504,2000;61;19;1,50;6,75;7,25;7,25;0;11/29/22
11/25/22;7,0300;361,3000;56;20;1,50;6,75;7,14;7,25;0;11/28/22
11/24/22;6,8200;239,0000;42;16;6,75;6,75;7,00;7,10;0;11/25/22
11/23/22;6,9200;444,4000;44;19;6,65;6,75;7,10;7,25;0;11/24/22
11/22/22;7,2500;523,4000;53;19;6,65;7,20;7,40;7,40;0;11/23/22
11/21/22;7,4200;547,2000;59;19;6,65;7,25;7,50;7,55;0;11/22/22
11/18/22;7,5400;432,6000;49;19;6,65;7,50;7,60;7,60;0;11/21/22
11/17/22;7,5500;489,5000;56;19;6,65;7,40;7,60;7,75;0;11/18/22
11/16/22;7,5400;500,9000;54;19;6,65;7,40;7,60;7,85;0;11/17/22
11/15/22;7,0900;283,7000;38;15;6,75;7,00;7,20;7,35;0;11/16/22
11/14/22;6,9500;322,6000;45;16;6,75;6,75;7,00;7,10;0;11/15/22
11/11/22;7,0900;278,0000;44;21;6,65;6,94;7,25;7,40;0;11/14/22
11/10/22;7,5800;281,3000;46;18;6,65;7,40;7,75;7,80;0;11/11/22
11/9/22;7,6800;295,6700;52;18;6,65;7,50;7,75;8,00;0;11/10/22
11/8/22;7,6000;294,4500;49;19;6,65;7,40;7,75;7,85;0;11/9/22
11/7/22;7,6300;316,4300;52;19;6,65;7,50;7,75;8,00;0;11/8/22
11/3/22;7,6800;305,1000;49;19;6,65;7,50;7,85;8,00;0;11/7/22
11/2/22;7,6500;296,1400;53;18;6,65;7,40;7,75;8,00;0;11/3/22
11/1/22;7,6000;270,8100;48;18;6,65;7,50;7,75;8,00;0;11/2/22
10/31/22;7,5400;212,2000;37;17;6,65;7,40;7,75;7,85;0;11/1/22
10/28/22;7,6400;279,1000;52;19;6,65;7,50;7,75;7,90;0;10/31/22
10/27/22;7,6200;282,9000;54;20;6,65;7,40;7,75;7,85;0;10/28/22
10/26/22;7,6500;292,2000;48;18;6,65;7,40;7,75;7,75;0;10/27/22
10/25/22;7,7000;269,7000;45;18;6,65;7,50;7,75;8,00;0;10/26/22
10/24/22;7,6900;374,7000;60;21;6,65;7,50;7,75;8,00;0;10/25/22
10/21/22;7,7200;;;;;;;;1;10/24/22
10/20/22;7,7100;301,1500;48;20;6,65;7,50;7,75;7,75;0;10/21/22
10/19/22;7,6500;244,2000;46;19;6,65;7,50;7,75;7,90;0;10/20/22
10/18/22;7,6300;115,2000;24;18;6,65;7,54;7,75;7,75;0;10/19/22
10/17/22;7,5600;56,2000;14;14;6,65;7,50;7,70;7,75;0;10/18/22
10/14/22;7,6000;115,2000;22;17;6,65;7,50;7,75;7,85;0;10/17/22
10/13/22;7,6500;191,2000;33;16;7,40;7,50;7,75;7,85;0;10/14/22
10/12/22;7,6200;121,1000;22;14;6,65;7,50;7,75;7,85;0;10/13/22
10/11/22;7,5500;204,0500;38;16;6,65;7,50;7,60;8,00;0;10/12/22
10/10/22;7,6200;175,1000;31;17;6,65;7,50;7,75;8,00;0;10/11/22
10/7/22;7,9700;318,5500;45;17;6,65;7,75;8,00;8,15;0;10/10/22
10/6/22;7,9500;240,5400;37;17;6,65;7,75;8,00;8,10;0;10/7/22
10/5/22;7,9000;178,5000;28;18;6,65;7,75;8,00;8,20;0;10/6/22
10/4/22;7,9200;138,0500;24;15;6,65;7,75;8,00;8,25;0;10/5/22
10/3/22;8,1700;180,4500;26;14;6,65;7,70;8,25;8,60;0;10/4/22
9/30/22;7,8600;87,0000;19;11;7,50;7,63;8,15;8,25;0;10/3/22
9/29/22;7,8900;244,9000;34;15;7,50;7,65;8,10;8,25;0;9/30/22
9/28/22;7,7300;203,2000;27;16;7,40;7,51;7,79;8,50;0;9/29/22
9/27/22;7,5800;135,4000;22;15;7,40;7,50;7,75;8,05;0;9/28/22
9/26/22;7,5000;105,6500;22;15;6,75;7,40;7,75;7,80;0;9/27/22
9/23/22;7,5200;242,8500;36;17;6,75;7,40;7,70;7,75;0;9/26/22
9/22/22;7,5900;265,7500;36;17;6,75;7,44;7,75;7,85;0;9/23/22
9/21/22;7,5400;217,1500;30;17;6,85;7,40;7,75;7,85;0;9/22/22
9/20/22;7,4100;166,7500;24;16;6,85;7,33;7,50;7,65;0;9/21/22
9/19/22;7,3400;285,1500;40;17;6,75;7,29;7,50;7,50;0;9/20/22
9/16/22;7,5900;245,5000;36;14;7,25;7,48;7,65;7,75;0;9/19/22
9/15/22;7,7400;200,2500;28;15;7,25;7,60;7,75;7,90;0;9/16/22
9/14/22;7,7000;204,8000;30;15;7,25;7,60;7,75;8,00;0;9/15/22
9/13/22;7,7700;103,8000;19;12;7,25;7,63;7,91;8,02;0;9/14/22
9/12/22;7,5400;219,7000;39;17;7,20;7,50;7,69;7,90;0;9/13/22
9/9/22;7,8200;199,7500;44;18;7,25;7,70;7,90;8,00;0;9/12/22
9/8/22;7,8000;151,4000;29;16;7,25;7,75;7,85;8,00;0;9/9/22
9/7/22;7,8100;114,3000;26;15;7,25;7,75;7,90;8,00;0;9/8/22
9/6/22;7,8000;128,2500;27;16;7,25;7,75;7,80;8,00;0;9/7/22
9/5/22;7,9000;210,8000;39;16;7,60;7,76;8,00;8,10;0;9/6/22
9/2/22;7,8400;142,1000;28;15;7,25;7,75;7,90;7,90;0;9/5/22
9/1/22;7,9400;212,3000;35;17;7,75;7,76;8,00;8,35;0;9/2/22
8/31/22;8,0300;151,9000;31;15;7,70;7,81;8,10;8,10;0;9/1/22
8/30/22;7,8900;76,0000;19;13;7,25;7,80;8,00;8,20;0;8/31/22
8/29/22;8,0200;129,0000;24;18;7,25;7,85;8,15;8,35;0;8/30/22
8/26/22;7,8900;92,1000;20;15;7,50;7,80;8,03;8,25;0;8/29/22
8/25/22;7,9100;117,0000;20;16;7,35;7,80;8,18;8,50;0;8/26/22
8/24/22;7,9600;144,8000;28;18;7,30;7,80;8,10;8,10;0;8/25/22
8/23/22;7,9900;195,0000;36;18;7,25;7,80;8,10;8,25;0;8/24/22
8/22/22;7,9200;150,4000;25;16;7,30;7,80;8,00;8,00;0;8/23/22
8/19/22;8,0300;203,4000;31;15;7,25;7,80;8,10;8,10;0;8/22/22
8/18/22;7,8700;104,4000;19;17;7,25;7,75;8,00;8,10;0;8/19/22
8/17/22;7,8600;91,5000;19;15;7,25;7,75;7,99;8,00;0;8/18/22
8/16/22;7,9400;154,6000;28;17;7,30;7,75;8,00;8,50;0;8/17/22
8/15/22;8,0800;170,4000;30;18;7,35;7,80;8,10;8,10;0;8/16/22
8/12/22;8,1900;337,6000;41;19;7,35;8,05;8,25;8,50;0;8/15/22
8/11/22;8,0700;317,5000;35;17;7,25;7,83;8,10;8,25;0;8/12/22
8/10/22;7,8900;137,5000;22;15;7,25;7,75;7,95;8,00;0;8/11/22
8/9/22;8,0300;251,9000;41;17;7,50;7,75;8,10;8,15;0;8/10/22
8/8/22;7,5800;268,5000;45;15;7,27;7,50;7,75;8,25;0;8/9/22
8/5/22;7,7400;304,8000;40;14;7,35;7,60;7,75;8,00;0;8/8/22
8/4/22;7,7600;205,5000;30;12;7,50;7,75;7,80;8,00;0;8/5/22
8/3/22;7,9900;186,7000;30;15;7,25;7,85;8,00;8,30;0;8/4/22
8/2/22;8,0500;289,0000;39;17;7,25;8,00;8,10;8,35;0;8/3/22
8/1/22;8,0900;238,7000;38;19;7,45;7,95;8,10;8,25;0;8/2/22
7/29/22;8,1000;202,6000;31;14;7,85;8,06;8,15;8,25;0;8/1/22
7/28/22;8,1000;226,1000;33;20;7,50;8,00;8,15;8,25;0;7/29/22
7/27/22;8,2600;265,1000;41;19;7,25;8,10;8,35;8,40;0;7/28/22
7/26/22;8,0900;119,0000;25;18;7,50;8,00;8,20;8,40;0;7/27/22
7/25/22;8,0500;96,6000;21;15;7,50;7,90;8,20;8,45;0;7/26/22
7/22/22;9,2400;180,0000;29;15;8,25;9,10;9,25;9,35;0;7/25/22
7/21/22;9,3100;194,4000;33;16;8,50;9,25;9,35;9,50;0;7/22/22
7/20/22;9,2900;124,6000;24;13;9,00;9,25;9,36;9,75;0;7/21/22
7/19/22;9,3200;135,5000;22;11;9,00;9,25;9,40;9,65;0;7/20/22
7/18/22;9,3500;108,0000;21;12;9,10;9,25;9,35;9,50;0;7/19/22
7/15/22;9,3400;164,6000;30;17;8,65;9,20;9,40;9,75;0;7/18/22
7/14/22;9,2300;144,6000;25;15;8,55;9,10;9,35;9,55;0;7/15/22
7/13/22;9,1000;120,1000;20;14;8,50;9,00;9,18;9,25;0;7/14/22
7/12/22;9,5600;170,8000;34;17;9,00;9,40;9,60;9,65;0;7/13/22
7/11/22;9,3500;164,1000;27;14;8,55;9,00;9,50;9,50;0;7/12/22
7/8/22;9,1000;218,9000;39;16;8,55;9,00;9,15;9,30;0;7/11/22
7/7/22;8,9400;154,9500;31;17;8,45;8,80;9,00;9,30;0;7/8/22
7/6/22;8,8300;117,7500;23;15;8,55;8,75;8,90;9,05;0;7/7/22
7/5/22;8,7600;126,6000;18;15;8,00;8,70;8,85;9,00;0;7/6/22
7/4/22;8,7600;138,8000;22;16;8,00;8,75;8,80;9,00;0;7/5/22
7/1/22;8,9000;182,2000;25;17;8,50;8,75;9,00;9,25;0;7/4/22
6/30/22;9,0000;231,9000;27;13;8,75;8,86;9,00;9,25;0;7/1/22
6/29/22;8,9900;207,5000;31;19;8,50;8,90;9,00;9,35;0;6/30/22
6/28/22;8,9900;267,6000;30;16;8,50;8,85;9,00;9,35;0;6/29/22
6/27/22;8,8500;225,5000;29;16;8,75;8,85;8,90;9,20;0;6/28/22
6/24/22;8,8600;170,2600;26;17;8,00;8,80;8,95;9,10;0;6/27/22
6/23/22;8,9500;167,0100;28;17;8,00;8,90;8,96;9,35;0;6/24/22
6/22/22;8,8900;103,9300;21;14;8,00;8,80;8,90;9,10;0;6/23/22
6/21/22;8,8900;89,5100;19;16;8,00;8,85;8,90;9,35;0;6/22/22
6/20/22;8,7500;82,2100;19;15;8,00;8,75;8,79;8,90;0;6/21/22
6/17/22;8,9900;84,6000;17;13;8,60;8,85;9,00;9,25;0;6/20/22
6/16/22;9,3000;168,8100;27;18;8,75;9,25;9,30;9,40;0;6/17/22
6/15/22;9,6000;200,8100;29;18;9,00;9,50;9,70;9,70;0;6/16/22
6/14/22;9,7100;173,5100;27;15;8,75;9,50;9,95;10,40;0;6/15/22
6/10/22;10,6000;172,7100;27;16;9,00;10,50;10,69;10,80;0;6/14/22
6/9/22;10,8300;149,5100;33;18;9,00;10,75;11,00;11,25;0;6/10/22
6/8/22;10,4900;132,8100;29;16;9,00;10,45;10,60;11,00;0;6/9/22
6/7/22;10,2900;106,4100;22;14;9,00;10,25;10,35;10,40;0;6/8/22
6/6/22;10,3800;91,5100;18;15;9,00;10,35;10,40;10,50;0;6/7/22
6/3/22;10,6400;;;;;;;;1;6/6/22
6/2/22;10,6400;179,0800;29;19;9,00;10,55;10,65;10,70;0;6/3/22
6/1/22;10,6500;168,3800;24;18;9,00;10,58;10,70;10,80;0;6/2/22
5/31/22;10,7500;129,5800;21;16;9,00;10,70;10,75;10,90;0;6/1/22
5/30/22;10,7000;91,0800;18;13;9,00;10,60;10,75;10,80;0;5/31/22
5/27/22;10,6500;106,8800;22;14;9,00;10,55;10,75;10,75;0;5/30/22
5/26/22;13,3400;121,5800;22;14;12,00;13,25;13,50;13,50;0;5/27/22
5/25/22;13,5400;164,8800;29;16;12,00;13,40;13,60;14,25;0;5/26/22
5/24/22;13,5000;69,5800;14;16;12,00;13,50;13,50;13,60;0;5/25/22
5/23/22;13,6600;205,9800;24;16;12,00;13,50;13,80;13,80;0;5/24/22
5/20/22;13,6800;171,1800;31;15;11,00;13,50;13,90;13,90;0;5/23/22
5/19/22;13,8900;165,0000;27;12;13,25;13,75;13,90;13,90;0;5/20/22
5/18/22;13,9600;144,5000;27;15;10,75;13,68;14,30;14,30;0;5/19/22
5/17/22;13,9800;184,5000;27;17;10,75;13,50;14,00;14,00;0;5/18/22
5/16/22;13,5300;157,5000;22;14;11,00;13,50;13,65;14,00;0;5/17/22
5/13/22;14,1600;193,0000;24;13;10,75;13,80;14,25;14,50;0;5/16/22
5/12/22;14,1000;174,5000;27;16;10,75;14,00;14,25;14,50;0;5/13/22
5/11/22;14,0900;126,8000;26;16;10,75;13,95;14,25;14,25;0;5/12/22
5/6/22;14,1500;173,0000;32;15;10,50;14,00;14,25;14,25;0;5/11/22
5/5/22;14,0000;117,5000;22;12;10,20;13,75;14,15;14,25;0;5/6/22
5/4/22;13,6800;90,0000;21;16;11,00;13,60;13,80;14,50;0;5/5/22
4/29/22;16,5600;130,5000;16;10;16,15;16,50;16,75;16,75;0;5/4/22
4/28/22;16,5000;87,0000;19;14;14,50;16,35;16,65;17,00;0;4/29/22
4/27/22;16,3500;63,0000;14;12;14,50;16,35;16,35;16,40;0;4/28/22
4/26/22;16,3100;109,0000;27;16;14,50;16,25;16,35;16,60;0;4/27/22
4/25/22;16,2500;114,0000;24;15;16,05;16,24;16,30;16,75;0;4/26/22
4/22/22;16,2500;296,5000;27;14;14,50;16,25;16,25;16,35;0;4/25/22
4/21/22;16,2500;142,5000;21;12;14,50;16,10;16,25;16,25;0;4/22/22
4/20/22;16,2400;142,0000;26;15;14,50;16,10;16,25;16,35;0;4/21/22
4/19/22;16,2500;165,5000;25;14;14,50;16,25;16,25;16,35;0;4/20/22
4/18/22;16,2500;128,5000;21;13;14,50;16,25;16,25;16,50;0;4/19/22
4/15/22;16,2500;156,0000;21;14;14,50;16,10;16,25;16,30;0;4/18/22
4/14/22;16,2500;;;;;;;;1;4/15/22
4/13/22;16,2500;279,0000;25;15;14,50;16,10;16,25;16,25;0;4/14/22
4/12/22;16,3100;63,0000;10;11;16,00;16,20;16,40;17,00;0;4/13/22
4/11/22;16,2800;106,0000;23;16;14,00;16,14;16,30;16,55;0;4/12/22
4/8/22;19,2400;78,0000;15;13;18,00;19,11;19,29;19,60;0;4/11/22
4/7/22;19,2500;110,5000;20;15;18,25;19,25;19,26;19,55;0;4/8/22
4/6/22;19,2400;91,0000;16;11;17,50;19,10;19,25;19,25;0;4/7/22
4/5/22;19,0500;;;;;;;;1;4/6/22
4/4/22;19,0800;;;;;;;;1;4/5/22
4/1/22;19,2500;;;;;;;;1;4/4/22
3/31/22;19,2500;207,0000;19;10;19,10;19,25;19,25;19,25;0;4/1/22
3/30/22;19,4000;273,6000;30;11;19,10;19,30;19,50;19,60;0;3/31/22
3/29/22;19,3000;124,6000;14;8;18,00;19,25;19,30;19,50;0;3/30/22
3/28/22;19,4900;137,6000;20;11;18,50;19,44;19,56;20,15;0;3/29/22
3/25/22;19,5300;230,6000;24;11;18,00;19,50;19,60;20,20;0;3/28/22
3/24/22;19,5200;275,6000;27;10;19,10;19,50;19,50;19,75;0;3/25/22
3/23/22;19,5000;185,6000;24;11;18,00;19,50;19,50;20,50;0;3/24/22
3/22/22;19,5000;205,5000;29;13;17,00;19,50;19,50;21,00;0;3/23/22
3/21/22;19,6700;;;;;;;;1;3/22/22
3/18/22;19,8300;149,6000;25;10;18,00;19,75;21,00;21,00;0;3/21/22
3/17/22;20,0000;104,1000;18;11;18,00;20,00;21,00;21,00;0;3/18/22
3/16/22;20,0200;147,5000;16;10;19,50;20,00;20,33;21,00;0;3/17/22
