,loans_kz_total,loans_kz_biz_total,loans_kz_biz_kzt,loans_kz_biz_foreign,loans_kz_biz_small,loans_kz_biz_medium,loans_kz_biz_large,loans_kz_ind_total,loans_kz_ind_kzt,loans_kz_ind_foreign,loans_kz_ind_mortgage,loans_kz_ind_consumer,loans_kz_ind_others,cpi_kz_eoy_alcohol_tobacco,cpi_kz_eoy_soft_drinks,cpi_kz_eoy_housing_utilities,cpi_kz_eoy_health,cpi_kz_eoy_non_food_total,cpi_kz_eoy_education,cpi_kz_eoy_clothing_footwear,cpi_kz_eoy_recreation,cpi_kz_eoy_services_total,cpi_kz_eoy_household_items,cpi_kz_eoy_food_total,cpi_kz_eoy_food_only,cpi_kz_eoy_miscellaneous,cpi_kz_eoy_hotels_restaurants,cpi_kz_eoy_communication,cpi_kz_eoy_all,cpi_kz_eoy_transport,bond_kz_govt_cp_short_u1y,bond_kz_govt_cp_mid_1-5y,bond_kz_govt_cp_long_o5y,bond_kz_govt_cp_total,KASE_BMC,macro_kz_gdp_per_capita_usd,macro_kz_gdp_per_capita_kzt,macro_kz_gdp_per_capita_real_growth_pct,macro_kz_usd_kzt_avg,macro_kz_base_rate,macro_ru_key_rate,macro_ru_inflation_yoy,macro_ru_cpi_all_yoy,macro_ru_cpi_food_yoy,macro_ru_cpi_food_excl_alc_yoy,macro_ru_cpi_nonfood_yoy,macro_ru_cpi_services_yoy,bond_ru_ofz_yield_3m,bond_ru_ofz_yield_6m,bond_ru_ofz_yield_9m,bond_ru_ofz_yield_1y,bond_ru_ofz_yield_2y,bond_ru_ofz_yield_3y,bond_ru_ofz_yield_5y,bond_ru_ofz_yield_7y,bond_ru_ofz_yield_10y,bond_ru_ofz_yield_15y,bond_ru_ofz_yield_20y,macro_ru_labor_force,macro_ru_labor_employed,macro_ru_labor_unemployed,macro_ru_labor_participation_rate,macro_ru_labor_employment_rate,macro_ru_labor_unemployment_rate,macro_ru_ruonia_rate,macro_ru_ruonia_vol,bond_ru_corp_price_close,bond_ru_corp_yield,bond_ru_corp_duration,brent_price
2025-06-01,0.0004991472247368733,0.000405021782377446,0.00023860434592037905,0.0008666243838764132,0.00035793026421870877,0.001559002091244821,2.8123993008222214e-05,0.0005670279288878532,0.0005670050518098435,0.0007705875862802358,0.0005437927146907384,0.0005919285692996823,0.0003147709186706038,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.015483870967742064,108.80439560439561,110.78142857142858,110.52395604395605,104.24978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76271.0,2.9354838709696196,0.354838709677324,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.8399999999999181,-0.5499999999999545,0.25,0.25,-0.47169999999999845,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.78758241758241,110.75571428571429,110.49582417582418,104.23912087912089,-1.4210854715202004e-14,0.05000000000000071,0.0,-0.05000000000000071,-0.09000000000000341,-0.14000000000000057,-0.11999999999999922,-0.07000000000000028,-0.08000000000000007,-0.09999999999999964,-0.13000000000000078,-0.10999999999999943,76283.56666666667,13.033333333340124,-0.466666666666697,63.01,0.013333333333335418,0.0,0.04999999999999716,82.74000000000001,1.009999999999991,-0.16000000000000014,21.0,2.230000000000004
2025-06-03,0.0007297492994950971,0.000786694702316737,0.000544010189557298,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212111498,0.0004258619484467374,0.0008507168522662312,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.20000000000004547,-1.509999999999991,-2.560000000000059,-2.1100000000000136,-0.22220000000000084,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.77076923076923,110.73,110.46769230769232,104.22846153846154,1.4210854715202004e-14,-0.03999999999999915,-0.1999999999999993,-0.28000000000000114,-0.31999999999999673,-0.3199999999999985,-0.2599999999999998,-0.16999999999999993,-0.129999999999999,-0.10999999999999943,-0.09999999999999964,-0.11000000000000121,76296.13333333333,13.033333333325572,-0.466666666666697,63.02,0.013333333333328312,0.0,0.030000000000001137,-24.629999999999995,0.950000000000017,-0.20000000000000284,24.0,0.9300000000000068
2025-06-04,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810084008866,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,-1.0900000000000318,1.5300000000000864,-0.06999999999993634,0.07290000000000418,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.75395604395604,110.70428571428572,110.43956043956044,104.2178021978022,-1.4210854715202004e-14,-0.07000000000000028,0.030000000000001137,0.05999999999999872,0.04999999999999716,-0.05000000000000071,-0.10000000000000142,-0.14000000000000057,-0.15000000000000036,-0.15000000000000036,-0.16000000000000014,-0.17999999999999972,76308.7,13.033333333340124,-0.466666666666697,63.03,0.013333333333335418,0.0,-0.3200000000000003,-112.13999999999999,1.3999999999999773,-0.259999999999998,-1.0,-0.7900000000000063
2025-06-05,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100103652,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212111498,0.00042586194844496106,0.0008507168522662312,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,-0.2400000000000091,-0.6100000000000136,-1.9100000000000819,-2.3799999999999955,-0.09919999999999618,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.73714285714286,110.67857142857143,110.41142857142857,104.20714285714287,1.4210854715202004e-14,-0.39000000000000057,-0.4800000000000004,-0.4599999999999973,-0.379999999999999,-0.08999999999999986,0.02000000000000135,0.030000000000001137,0.0,-0.0600000000000005,-0.08000000000000007,-0.07000000000000028,76321.26666666666,13.033333333325572,-0.4666666666664696,63.04,0.013333333333335418,0.0,0.0,76.55999999999995,0.960000000000008,-0.040000000000000924,0.0,0.45000000000000284
2025-06-06,0.0007297492994915444,0.0007866947023131843,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.72032967032966,110.65285714285714,110.38329670329671,104.19648351648353,0.0,-0.3099999999999987,-0.08000000000000185,0.07000000000000028,0.16000000000000014,0.2900000000000009,0.2599999999999998,0.1999999999999993,0.17999999999999972,0.21000000000000085,0.23000000000000043,0.2400000000000002,76333.83333333333,13.033333333340124,-0.466666666666697,63.05,0.013333333333328312,0.0,-0.18999999999999773,-21.42999999999995,0.37000000000000455,0.08999999999999986,-2.0,0.8799999999999955
2025-06-07,0.0007297492994915444,0.000786694702316737,0.000544010189557298,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.000574895293150135,0.0006887245361184569,0.0006876810083973339,0.009366916212112386,0.0004258619484467374,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.70351648351648,110.62714285714286,110.35516483516484,104.18582417582418,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76346.4,13.033333333325572,-0.466666666666697,63.06,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.00042586194844496106,0.0008507168522662312,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.6867032967033,110.60142857142857,110.32703296703298,104.17516483516484,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76358.96666666666,13.033333333340124,-0.466666666666697,63.07,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229779083,0.0005748952931519113,0.0006887245361149041,0.0006876810084008866,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.5499999999999545,0.049999999999954525,0.20000000000004547,0.17999999999994998,0.054400000000001114,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.6698901098901,110.57571428571428,110.2989010989011,104.1645054945055,0.0,0.17999999999999972,0.2699999999999996,0.2699999999999996,0.23999999999999844,0.07000000000000028,-0.009999999999999787,-0.08000000000000007,-0.09999999999999964,-0.14000000000000057,-0.16000000000000014,-0.16999999999999993,76371.53333333334,13.033333333325572,-0.466666666666697,63.08,0.013333333333335418,0.0,-0.8800000000000026,-28.350000000000023,0.030000000000001137,0.1399999999999988,-8.0,0.710000000000008
2025-06-10,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212111498,0.0004258619484467374,0.0008507168522662312,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.7400000000000091,-0.05999999999994543,-0.4500000000000455,0.8899999999999864,0.023399999999995202,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.65307692307692,110.55,110.27076923076923,104.15384615384616,-1.4210854715202004e-14,0.28999999999999915,0.14000000000000057,0.00999999999999801,-0.08999999999999986,-0.3000000000000007,-0.3100000000000005,-0.1999999999999993,-0.13000000000000078,-0.0600000000000005,-0.02000000000000135,-0.009999999999999787,76384.1,13.033333333340124,-0.466666666666697,63.089999999999996,0.013333333333328312,0.0,0.08000000000000185,-32.75,0.3199999999999932,-0.15999999999999837,4.0,-0.3200000000000074
2025-06-11,0.0007297492994915444,0.000786694702316737,0.000544010189557298,0.0014443687541589867,0.0011589707100103652,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,-1.240000000000009,-1.17999999999995,3.6700000000000728,0.82000000000005,-0.045199999999994134,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.63626373626373,110.52428571428571,110.24263736263737,104.14318681318682,1.4210854715202004e-14,-0.6499999999999986,-0.25,-0.019999999999999574,0.10000000000000142,0.10999999999999943,-0.009999999999999787,-0.11000000000000121,-0.09999999999999964,-0.0600000000000005,-0.019999999999999574,-0.009999999999999787,76396.66666666667,13.033333333325572,-0.466666666666697,63.1,0.013333333333335418,0.0,0.0799999999999983,7.1200000000000045,0.8600000000000136,-0.13000000000000078,2.0,2.8800000000000097
2025-06-12,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.09999999999990905,2.769999999999982,-0.2900000000000773,1.7699999999999818,0.05519999999999925,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.61945054945055,110.49857142857144,110.2145054945055,104.13252747252749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76409.23333333334,13.033333333340124,-0.466666666666697,63.11,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,-0.45000000000000284
2025-06-13,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.0004258619484467374,0.0008507168522662312,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.44000000000005457,-0.7699999999999818,-3.75,-0.38999999999998636,0.05709999999999127,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.60263736263737,110.47285714285715,110.18637362637364,104.12186813186814,-1.4210854715202004e-14,0.41999999999999815,-0.28000000000000114,-0.5799999999999983,-0.6799999999999997,-0.3699999999999992,-0.08999999999999986,0.030000000000001137,-0.009999999999999787,-0.05999999999999872,-0.08999999999999986,-0.08000000000000007,76421.8,13.033333333325572,-0.4666666666664696,63.12,0.013333333333328312,0.0,0.0,0.0,0.28000000000000114,-0.05999999999999872,-1.0,5.159999999999997
2025-06-14,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810084008866,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.58582417582417,110.44714285714286,110.15824175824176,104.1112087912088,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76434.36666666667,13.033333333340124,-0.466666666666697,63.129999999999995,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-15,0.0007297492994950971,0.000786694702316737,0.000544010189557298,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.00042586194844496106,0.0008507168522662312,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.56901098901099,110.42142857142858,110.13010989010989,104.10054945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76446.93333333333,13.033333333325572,-0.466666666666697,63.14,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,0.0007297492994915444,0.0007866947023131843,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.5099999999999909,0.9399999999999409,4.430000000000064,0.06999999999993634,-0.03999999999999204,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.5521978021978,110.39571428571429,110.10197802197803,104.08989010989012,-1.4210854715202004e-14,-1.0300000000000011,-0.11999999999999744,0.3299999999999983,0.5399999999999991,0.47999999999999865,0.2699999999999996,0.14000000000000057,0.13000000000000078,0.11999999999999922,0.10999999999999943,0.09999999999999964,76459.5,13.033333333340124,-0.466666666666697,63.15,0.013333333333328312,0.0,-0.129999999999999,97.73000000000002,0.8999999999999773,0.09999999999999964,-4.0,-0.9500000000000028
2025-06-17,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100103652,0.00036236618229601447,0.000574895293150135,0.0006887245361184569,0.0006876810083973339,0.009366916212112386,0.0004258619484467374,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.08000000000015461,-1.4600000000000364,-3.230000000000018,-0.17999999999994998,-0.1478000000000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.02033333333333509,108.53538461538461,110.37,110.07384615384616,104.07923076923078,1.4210854715202004e-14,0.7200000000000024,0.46999999999999886,0.3000000000000007,0.19000000000000128,0.040000000000000924,0.03999999999999915,0.049999999999998934,0.03999999999999915,0.009999999999999787,-0.019999999999999574,-0.03999999999999915,76472.06666666667,13.033333333340124,-0.466666666666697,63.16,0.013333333333335418,0.0,0.03999999999999915,41.819999999999936,0.18999999999999773,0.07000000000000028,-2.0,3.6500000000000057
2025-06-18,0.0007297492994950971,0.000786694702316737,0.000544010189557298,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.00042586194844496106,0.0008507168522662312,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,-0.7800000000002001,-1.8700000000000045,5.509999999999991,0.22000000000002728,0.03509999999999991,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.51857142857142,110.34428571428572,110.0457142857143,104.06857142857143,0.0,-0.35999999999999943,-0.3000000000000007,-0.26000000000000156,-0.25,-0.27999999999999936,-0.27999999999999936,-0.20999999999999908,-0.10999999999999943,0.009999999999999787,0.09999999999999964,0.11999999999999922,76484.63333333333,13.033333333325572,-0.466666666666697,63.17,0.013333333333335418,0.0,0.019999999999999574,-115.40999999999997,0.18000000000000682,-0.040000000000000924,0.0,-0.3200000000000074
2025-06-19,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810084008866,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.39000000000010004,0.7800000000000864,-0.2799999999999727,0.05999999999994543,-0.2884999999999991,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.50175824175824,110.31857142857143,110.01758241758242,104.0579120879121,-1.4210854715202004e-14,-0.060000000000002274,-0.08999999999999986,-0.09999999999999787,-0.10999999999999943,-0.11000000000000121,-0.09999999999999964,-0.10000000000000142,-0.13000000000000078,-0.14999999999999858,-0.16999999999999993,-0.16000000000000014,76497.2,13.033333333340124,-0.466666666666697,63.18,0.013333333333335418,0.0,-0.0799999999999983,23.779999999999973,0.4399999999999977,-0.14999999999999858,3.0,1.990000000000009
2025-06-20,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.0004258619484467374,0.0008507168522662312,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.5299999999999727,-1.1299999999999955,0.38999999999998636,0.34000000000003183,0.0198999999999927,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.48494505494506,110.29285714285714,109.98945054945055,104.04725274725276,1.4210854715202004e-14,0.3100000000000023,0.17999999999999972,0.0799999999999983,0.019999999999999574,-0.0600000000000005,-0.07000000000000028,-0.02999999999999936,0.0,0.009999999999999787,0.02000000000000135,0.019999999999999574,76509.76666666666,13.033333333325572,-0.4666666666664696,63.19,0.013333333333328312,0.0,0.0,5.460000000000036,0.4399999999999977,-0.05000000000000071,1.0,-1.6400000000000006
2025-06-21,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.46813186813186,110.26714285714286,109.96131868131869,104.03659340659341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76522.33333333333,13.033333333340124,-0.466666666666697,63.199999999999996,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-22,0.0007297492994915444,0.000786694702316737,0.000544010189557298,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.45131868131868,110.24142857142857,109.93318681318682,104.02593406593407,-1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76534.9,13.033333333325572,-0.466666666666697,63.21,0.013333333333335418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100103652,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212111498,0.0004258619484467374,0.0008507168522662312,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,0.25,-0.25,-2.4600000000000364,-1.5399999999999636,-0.055999999999997385,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.43450549450549,110.21571428571428,109.90505494505496,104.01527472527474,1.4210854715202004e-14,-1.2700000000000031,-0.8900000000000006,-0.6199999999999974,-0.4200000000000017,-0.05999999999999872,0.02999999999999936,0.0600000000000005,0.08000000000000007,0.10999999999999943,0.14999999999999858,0.16999999999999993,76547.46666666666,13.033333333340124,-0.466666666666697,63.22,0.013333333333328312,0.0,-0.010000000000001563,-72.15000000000003,0.12000000000000455,-0.08000000000000007,40.0,-4.390000000000001
2025-06-24,0.0007297492994915444,0.000786694702316737,0.0005440101895608507,0.0014443687541589867,0.0011589707100121416,0.00036236618229779083,0.0005748952931519113,0.0006887245361149041,0.0006876810084008866,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709326513,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,-1.7000000000000455,-6.810000000000059,-2.5499999999999545,-5.490000000000009,0.18070000000000164,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.4176923076923,110.19,109.87692307692308,104.00461538461539,-1.4210854715202004e-14,-0.28999999999999915,-0.22999999999999687,-0.18000000000000327,-0.14999999999999858,-0.040000000000000924,0.02000000000000135,0.02999999999999936,0.019999999999999574,-0.009999999999999787,-0.02999999999999936,-0.03999999999999915,76560.03333333334,13.033333333325572,-0.466666666666697,63.23,0.013333333333335418,0.0,0.010000000000001563,54.160000000000025,0.14000000000001478,0.13000000000000078,-32.0,-5.210000000000008
2025-06-25,0.0007297492994950971,0.000786694702316737,0.0005440101895608507,0.001444368754160763,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361149041,0.0006876810083973339,0.009366916212111498,0.00042586194844496106,0.0008507168522662312,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,5.730000000000018,-1.5499999999999545,-1.0299999999999727,-1.4300000000000637,0.20080000000000098,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.40087912087913,110.16428571428573,109.84879120879121,103.99395604395605,1.4210854715202004e-14,0.019999999999999574,-0.07000000000000028,-0.129999999999999,-0.16000000000000014,-0.2400000000000002,-0.25,-0.1899999999999995,-0.14999999999999858,-0.10999999999999943,-0.08999999999999986,-0.07000000000000028,76572.6,13.033333333340124,-0.466666666666697,63.239999999999995,0.013333333333335418,0.0,0.0,31.409999999999968,0.8299999999999841,-0.16000000000000014,2.0,-0.7299999999999898
2025-06-26,0.0007297492994915444,0.0007866947023131843,0.000544010189557298,0.0014443687541589867,0.0011589707100121416,0.00036236618229601447,0.0005748952931519113,0.0006887245361184569,0.0006876810083973339,0.009366916212112386,0.00042586194844496106,0.0008507168522626785,-0.00020156543709148877,0.0,116.3,0.0,0.0,111.1,108.6,110.8,0.0,0.0,107.9,113.5,113.4,112.9,113.8,103.7,112.3,112.7,-3.240000000000009,4.959999999999923,1.4099999999999682,3.2000000000000455,0.06709999999999638,0.0,0.0,0.0,0.0,0.0,0.0,-0.020333333333333314,108.38406593406593,110.13857142857144,109.82065934065935,103.98329670329672,0.0,0.19000000000000128,-0.10000000000000142,-0.259999999999998,-0.33999999999999986,-0.29999999999999893,-0.16000000000000014,-0.040000000000000924,-0.02000000000000135,-0.030000000000001137,-0.02999999999999936,-0.03999999999999915,76585.16666666667,13.033333333325572,-0.466666666666697,63.25,0.013333333333328312,0.0,-0.019999999999999574,-95.32,1.2800000000000296,-0.10000000000000142,3.0,0.1699999999999875
